Row ID,Establishment ID,Inspection ID,Company/Franchise,Name,Type,Address,Lat,Long,Status,Minimum inspections per year,Infraction details,Inspection date,Severity,Action,Court outcome,Amount fined
88400,10662646,104413721,TENOCH ME CHICANE RESTAURANT,TENOCH ME CHICANE RESTAURANT,Restaurant,933 ST CLAIR AVE W,43.67945339,-79.43511702,Pass,3,Food premise not maintained to permit sanitary maintenance of walls - Sec. 7(1)(d),2019-02-20,M - Minor,Notice to Comply,,
88401,10662651,104413765,BRASIL STONE GRILL,BRASIL STONE GRILL,Restaurant,702 WESTON RD,43.68247195,-79.47834899,Pass,2,Operate food premise - fail to keep sanitary facility in good repair - Sec. 25(2),2019-02-20,M - Minor,Notice to Comply,,
88402,10662670,104413920,GLOBAL DRUG MART,GLOBAL DRUG MART,Food Store (Convenience / Variety),901 BAY ST,43.66330534,-79.38644797,Pass,1,,2019-02-20,,,,
88403,10662693,104414075,PENGUIN PICK-UP,PENGUIN PICK-UP,Food Depot,609 CHURCH ST,43.66915524,-79.38215648,Pass,1,,2019-02-20,,,,
88404,10662699,104414124,THE ANNEX,THE ANNEX,Restaurant,296 BRUNSWICK AVE,43.665344,-79.407234,Pass,3,Fail to provide handwashing stations with adequate supplies (hot and cold water) - Sec. 7(3)(c),2019-02-20,S - Significant,Corrected During Inspection,,
88406,10662712,104414281,The Rose Rice Noodles & Snacks,The Rose Rice Noodles & Snacks,Restaurant,3720 MIDLAND AVE,43.81570162,-79.29337165,Pass,2,,2019-02-14,,,,
88407,10662731,104414501,THE BURGER'S PRIEST,THE BURGER'S PRIEST,Restaurant,860 YORK MILLS RD,43.75511873,-79.35152323,Pass,2,,2019-02-21,,,,
88408,10662754,104414722,Tim Hortons,TIM HORTON'S,Food Take Out,1569 THE QUEENSWAY,43.617947,-79.540115,Pass,2,,2019-02-21,,,,
88409,10662793,104414980,THOMPSON HOTEL - LOBBY BAR,THOMPSON HOTEL - LOBBY BAR,Cocktail Bar / Beverage Room,550 WELLINGTON ST W,43.64284,-79.401665,Pass,1,,2019-02-21,,,,
88410,10662796,104414995,Ritz Caribbean Foods,RITZ CARIBBEAN FOODS,Restaurant,762 YONGE ST,43.66947598,-79.38677867,Pass,3,,2019-02-21,,,,
88411,10662805,104415075,SHATTER ABBAS,SHATTER ABBAS,Restaurant,218 QUEENS QUAY  W,43.63971,-79.3825,Pass,3,,2019-02-15,,,,
88412,10662807,104415098,REGINA MUNDI CATHOLIC SCHOOL,REGINA MUNDI CATHOLIC SCHOOL,School Nourishment Program,70 PLAYFAIR AVE,43.7098237,-79.4595897,Pass,2,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B),2019-02-22,S - Significant,Corrected During Inspection,,
88413,10662808,104415102,BOBA BOY,BOBA BOY,Restaurant,357 BREMNER BLVD,43.640728,-79.392624,Pass,2,FAIL TO ENSURE FOOD HANDLER IN FOOD PREMISE PROTECTS AGAINST CONTAMINATION BY HAIR - SEC.  33(1)(D),2019-02-21,M - Minor,Notice to Comply,,
88415,10662821,104415235,YUNSHANG RICE NOODLE,YUNSHANG RICE NOODLE,Restaurant,5285 YONGE ST,43.77262547,-79.4133468,Pass,3,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2019-02-22,M - Minor,Notice to Comply,,
88416,10662831,104415331,PUNJABI BY NATURE RESTAURANT & SWEETS,PUNJABI BY NATURE RESTAURANT & SWEETS,Food Take Out,2501 FINCH AVE W,43.74951701,-79.55314279,Pass,3,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E),2019-02-22,M - Minor,Notice to Comply,,
88417,10662868,104415633,NO. 7 MEXICAN HOT SAUCE,NO. 7 MEXICAN HOT SAUCE,Food Processing Plant,16 NASHVILLE AVE,43.68301116,-79.4756327,Pass,2,,2019-02-22,,,,
88418,10662942,104416128,Jollof Rice Plus,Jollof Rice Plus,Restaurant,3547 ST CLAIR AVE E,43.71587073,-79.26199942,Pass,2,,2019-02-15,,,,
88419,10662985,104416486,LONG BRANCH FISH & CHIPS,LONG BRANCH FISH & CHIPS,Restaurant,3260 LAKE SHORE BLVD W,43.59731154,-79.52296785,Pass,2,FAIL TO ENSURE FOOD HANDLER IN FOOD PREMISE PROTECTS AGAINST CONTAMINATION BY HAIR - SEC.  33(1)(D),2019-02-25,M - Minor,Notice to Comply,,
88421,10663001,104416586,HERO CERTIFIED BURGERS,HERO CERTIFIED BURGERS,Restaurant,3560 LAKE SHORE BLVD W,43.5956733,-79.5342336,Pass,2,,2019-02-25,,,,
88422,10663003,104416605,MAN KE FRUITS &VEGETABLES,MAN KE FRUITS &VEGETABLES,Food Store (Convenience / Variety),1044 KINGSTON RD,43.68096899,-79.28453429,Pass,2,,2019-02-25,,,,
88423,10663023,104416743,CANVAS EVENT VENUE,CANVAS EVENT VENUE,Banquet Facility,1381 CASTLEFIELD AVE,43.69802837,-79.46438046,Pass,3,,2019-02-25,,,,
88424,10663028,104416764,PAAN,PAAN,Food Take Out,2623 LAWRENCE AVE E,43.75153021,-79.26387147,Pass,2,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),2019-02-25,S - Significant,Corrected During Inspection,,
88425,10663134,104417476,TEA COOK ARTIST,TEA COOK ARTIST,Food Take Out,4002 SHEPPARD AVE E,43.78369928,-79.28790883,Conditional Pass,2,Fail to Hold a Valid Food Handler's Certificate  - Sec. 545-157E(17)(b),2019-02-26,NA - Not Applicable,Notice to Comply,,
88428,10663152,104417623,THE NIGHT BAKER,THE NIGHT BAKER,Food Take Out,825 COLLEGE ST,43.65433454,-79.42223136,Pass,2,,2019-02-26,,,,
88429,10663160,104417714,Tim Hortons,TIM HORTONS,Restaurant,150 NORTH QUEEN ST,43.61974956,-79.55439255,Pass,2,,2019-02-26,,,,
88430,10663164,104417762,CAPI AND THYME,CAPI AND THYME,Restaurant,4247 DUNDAS ST W,43.65910244,-79.51384771,Conditional Pass,3,Fail to maintain records of pest control measures taken - Sec. 13(2),2019-02-26,S - Significant,Notice to Comply,,
88434,10663167,104417805,SINA PERSIAN CUISINE,SINA PERSIAN CUISINE,Restaurant,288 EGLINTON AVE W,43.70497743,-79.40774815,Pass,3,,2019-02-26,,,,
88435,10663183,104417925,FRISACA,FRISACA,Restaurant,592 QUEEN ST W,43.647152,-79.40423,Pass,3,,2019-02-26,,,,
88436,10663215,104418140,CHASKA EXPRESS,CHASKA EXPRESS,Food Court Vendor,595 BAY ST,43.65622103,-79.38330106,Pass,3,USE CLOTH NOT IN GOOD REPAIR FOR CLEANING FOOD CONTACT SURFACE - SEC. 16(A),2019-02-27,M - Minor,Corrected During Inspection,,
88437,10663218,104418159,SHAMROCK BOWL & RESTO BAR,SHAMROCK BOWL & RESTO BAR,Restaurant,280 COXWELL AVE,43.67329464,-79.31983294,Pass,3,,2019-02-26,,,,
88438,10663259,104418446,ZINI PIZZA,ZINI PIZZA,Food Take Out,795 ST CLAIR AVE W,43.68049832,-79.43020868,Pass,2,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2019-02-27,M - Minor,Notice to Comply,,
88442,10663280,104418602,SHOPPERS DRUG MART,SHOPPERS DRUG MART,Food Store (Convenience / Variety),1500 ISLINGTON AVE,43.66295119,-79.53174789,Pass,1,Operate food premise - fail to keep sanitary facility in good repair - Sec. 25(2),2019-02-28,M - Minor,Notice to Comply,,
88443,10663282,104418609,SUSHI ON THE RUN,SUSHI ON THE RUN,Food Take Out,444 YONGE ST,43.6606165,-79.38403538,Pass,3,FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F),2019-02-27,M - Minor,Notice to Comply,,
88444,10663289,104418651,CHARTWELL SUMACH,CHARTWELL SUMACH,Retirement Homes(Licensed),146 SUMACH ST,43.655174,-79.358383,Pass,3,,2019-02-27,,,,
88445,10663331,104418959,LCBO STAFF CAFETERIA,LCBO STAFF CAFETERIA,Cafeteria,55 LAKE SHORE BLVD E,43.644703,-79.37304,Pass,2,,2019-02-26,,,,
88446,10663345,104419087,BAB TUMA RESTAURANT,BAB TUMA RESTAURANT,Food Take Out,2038 LAWRENCE AVE E,43.74573906,-79.29573553,Pass,3,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E),2019-02-28,M - Minor,Notice to Comply,,
88448,10663357,104419212,FRESHII,Freshii,Food Take Out,3070 DUFFERIN ST,43.71438317,-79.45538749,Pass,2,USE UTENSILS NOT OF READILY CLEANABLE MATERIAL - SEC.  8(1)(C),2019-03-11,S - Significant,Corrected During Inspection,,
88449,10663363,104419292,THAI EXPRESS,THAI EXPRESS,Food Take Out,20 YORK MILLS RD,43.74450914,-79.40468572,Pass,3,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2019-02-28,M - Minor,Notice to Comply,,
88451,10663366,104419306,Tim Hortons,TIM HORTONS,Restaurant,200 SHERWAY DR,43.60912175,-79.56005973,Pass,2,,2019-02-28,,,,
88452,10663370,104423618,THE COFFE LAB,THE COFFE LAB,Food Take Out,141 SPADINA AVE,43.647762,-79.395546,Pass,1,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B),2019-02-22,S - Significant,Corrected During Inspection,,
88453,10663373,104419360,LESLIE MEDICAL PHARMACY,LESLIE MEDICAL PHARMACY,Food Store (Convenience / Variety),4800 LESLIE ST,43.77962612,-79.36621015,Pass,1,,2019-02-28,,,,
88454,10663396,104419523,MARKET 63 BY COPPA'S,MARKET 63 BY COPPA'S,Supermarket,1 YORK ST,43.64126733,-79.38055213,Pass,3,USE EQUIPMENT NOT SUITABLE FOR INTENDED PURPOSE - SEC. 8(1)(D),2019-02-28,S - Significant,Corrected During Inspection,,
88455,10663404,104419633,ST THOMAS AQUINAS CATHOLIC SCHOOL,ST THOMAS AQUINAS CATHOLIC SCHOOL,School Nourishment Program,636 GLENHOLME AVE,43.69589829,-79.44574704,Pass,2,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B),2019-03-01,S - Significant,Corrected During Inspection,,
88457,10663410,104419791,HUI LAU SHAN,HUI LAU SHAN,Food Court Vendor,10 DUNDAS ST E,43.65669295,-79.38069137,Pass,2,,2019-03-01,,,,
88458,10663430,104419904,AFRO CONTINENTAL RESTAURANT,AFRO CONTINENTAL RESTAURANT,Restaurant,849 ALBION RD,43.73450735,-79.56010063,Pass,3,,2019-03-01,,,,
88459,10663457,104420075,T.J. O'SHEA'S IRISH SNUG,T.J. O'SHEA'S IRISH SNUG,Restaurant,3481 LAKE SHORE BLVD W,43.59493691,-79.53058293,Pass,2,,2019-03-01,,,,
88460,10663463,104420110,MIX BISTRO BAR,MIX BISTRO BAR,Cocktail Bar / Beverage Room,370 KING ST W,43.646267,-79.39171,Pass,1,,2019-03-01,,,,
88461,10663464,104420114,LI'S BRAISED CHICKEN,LI'S BRAISED CHICKEN,Food Take Out,4750 YONGE ST,43.76048236,-79.41103164,Pass,3,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2019-03-01,M - Minor,Notice to Comply,,
88469,10663567,104420806,Wild Wing,WILD WING,Restaurant,431 YONGE ST,43.66065251,-79.38251003,Pass,2,,2019-03-01,,,,
88470,10663623,104421144,La Prep,LA PREP,Restaurant,160 BLOOR ST E,43.67163202,-79.3830487,Pass,2,,2019-02-27,,,,
88471,10663628,104421173,CHATIME,CHATIME,Food Take Out,461 QUEEN ST W,43.64836617,-79.39725504,Pass,2,Food premise not maintained with non-absorbent floor surface where utensils cleaned - Sec. 7(1)(c)(ii),2019-03-04,M - Minor,Notice to Comply,,
88472,10663635,104421238,UM I'S INC,UM I'S INC,Restaurant,106 QUEEN ST E,43.65378639,-79.37375924,Conditional Pass,3,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),2019-03-04,S - Significant,Corrected During Inspection,,
88487,10663719,104421877,MAPO GAMJATANG,MAPO GAMJATANG,Restaurant,4916 YONGE ST,43.76421505,-79.41196427,Pass,3,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G),2019-03-05,M - Minor,Notice to Comply,,
88489,10663722,104421893,BURRITO STARZ,BURRITO STARZ,Restaurant,431 RICHMOND ST W,43.64787,-79.39654,Pass,3,USE UTENSILS NOT SUITABLE FOR INTENDED PURPOSE - SEC. 8(1)(D),2019-03-05,S - Significant,Corrected During Inspection,,
88490,10663742,104422055,Tim Hortons,TIM HORTONS,Restaurant,1275 FINCH AVE W,43.76388734,-79.48744567,Pass,2,,2019-03-05,,,,
88491,10663745,104422066,SUHAN DUMPLINGS,SUHAN DUMPLINGS,Food Take Out,664 SHEPPARD AVE W,43.75508711,-79.4423003,Pass,2,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2019-03-05,M - Minor,Notice to Comply,,
88492,10663750,104422112,INS MARKET,INS MARKET,Food Store (Convenience / Variety),20 BAY ST,43.641552,-79.37741,Pass,1,,2019-03-05,,,,
88494,10663767,104422261,CRAZY SPICY REPUBLIC,CRAZY SPICY REPUBLIC,Food Take Out,3007 SHEPPARD AVE E,43.77605424,-79.31813255,Conditional Pass,3,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),2019-03-05,S - Significant,Notice to Comply,,
88501,10663784,104422457,Swiss Chalet,SWISS CHALET/HARVEY'S,Restaurant,269 REXDALE BLVD,43.71242238,-79.57743008,Pass,3,,2019-03-05,,,,
88502,10663821,104422765,BESPOKE,BESPOKE,Butcher Shop,215 MADISON AVE,43.675045,-79.40569,Pass,2,SANITIZE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE - SEC. 19(B),2019-03-05,S - Significant,Corrected During Inspection,,
88503,10663831,104422828,FUEL +,FUEL +,Food Take Out,861 YORK MILLS RD,43.75431109,-79.35122977,Pass,2,,2019-03-06,,,,
88504,10663844,104422957,Halibut House Fish & Chips,HALIBUT HOUSE FISH & CHIPS,Restaurant,2151 ST CLAIR AVE W,43.67089817,-79.47310334,Pass,2,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E),2019-03-06,M - Minor,Notice to Comply,,
88505,10663845,104422959,SUNRISE CARIBBEAN RESTAURANT,SUNRISE CARIBBEAN RESTAURANT,Food Take Out,1949 FINCH AVE W,43.75615984,-79.51797011,Pass,2,,2019-03-06,,,,
88506,10663847,104422971,KABUL NAAN KABOB,KABUL NAAN KABOB,Restaurant,224 PARLIAMENT ST,43.65716097,-79.36532674,Pass,3,,2019-03-06,,,,
88507,10663854,104423041,ALEXANDROS TAKEOUT,ALEXANDROS TAKEOUT,Food Take Out,377 CHURCH ST,43.66122776,-79.37877527,Pass,3,FAIL TO ENSURE FOOD HANDLER IN FOOD PREMISE PROTECTS AGAINST CONTAMINATION BY HAIR - SEC.  33(1)(D),2019-03-06,M - Minor,Notice to Comply,,
88508,10663896,104423360,FERRO,FERRO,Restaurant,769 ST CLAIR AVE W,43.68091051,-79.42856791,Pass,3,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2019-03-06,M - Minor,Notice to Comply,,
88511,10663920,104423607,PROHIBITION PIE,PROHIBITION PIE,Restaurant,1316 QUEEN ST W,43.641724,-79.43115,Pass,2,,2019-02-27,,,,
88512,10663936,104424532,LEONARD DA VINCI ACADEMY,LEONARD DA VINCI ACADEMY,Child Care - Catered,100 ALLANHURST DR,43.68015621,-79.5194768,Pass,3,Fail to Ensure the Presence of the Holder of a Valid Food Handlers Certificate - Sec. 545- 157E(1 7)(a),2019-03-07,NA - Not Applicable,Notice to Comply,,
88513,10663948,104423891,EVERGREEN PREP KITCHEN,EVERGREEN PREP KITCHEN,Commissary,550 BAYVIEW AVE,43.68379194,-79.3656312,Pass,2,,2019-03-07,,,,
88514,10663949,104423895,MIDLAND BAR & GRILL RESTAURANT,MIDLAND BAR & GRILL RESTAURANT,Food Take Out,1570 MIDLAND AVE,43.75573616,-79.26693949,Pass,3,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E),2019-03-05,M - Minor,Notice to Comply,,
88516,10663957,104423932,KITTEN AND THE BEAR,KITTEN AND THE BEAR,Restaurant,1414 DUNDAS ST W,43.649673,-79.42926,Pass,2,,2019-03-07,,,,
88517,10663968,104424001,CHURCH'S CHICKEN,CHURCH'S CHICKEN,Restaurant,531 YONGE ST,43.66420062,-79.38388921,Pass,3,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E),2019-03-07,M - Minor,Notice to Comply,,
88519,10663982,104424123,GRAMPS & ELAINE'S ROTI PLACE,GRAMPS & ELAINE'S ROTI PLACE,Food Take Out,3095 EGLINTON AVE E,43.7414315,-79.22562199,Pass,2,,2019-03-06,,,,
88520,10663985,104424163,PORTLAND MARKET,PORTLAND MARKET,Food Store (Convenience / Variety),105 PORTLAND ST,43.64525075,-79.40018461,Pass,1,,2019-03-07,,,,
88521,10663990,104424200,MADERAS CAFE,MADERAS CAFE,Restaurant,456 OSSINGTON AVE,43.65466352,-79.42297292,Pass,2,Fail to Ensure the Presence of the Holder of a Valid Food Handlers Certificate - Sec. 545- 157E(1 7)(a),2019-03-07,NA - Not Applicable,Notice to Comply,,
88522,10664004,104424380,FLIPSIDE DONUTS CAFE & BAR,FLIPSIDE DONUTS CAFE & BAR,Restaurant,55 MILL ST,43.65072,-79.358025,Pass,2,SANITIZE UTENSILS IN CHLORINE SOLUTION FOR LESS THAN 45 SECONDS - SEC. 19(B),2019-03-07,S - Significant,Corrected During Inspection,,
88523,10664027,104424478,CHATIME,CHATIME INNOVATION BAR,Cocktail Bar / Beverage Room,626 YONGE ST,43.66621213,-79.3853921,Pass,2,,2019-03-07,,,,
88524,10664038,104424591,THE GREEK FOOD,THE GREEK FOOD,Food Take Out,45 FOUR WINDS DR,43.7633277,-79.49966682,Conditional Pass,3,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),2019-02-20,S - Significant,Notice to Comply,,
88531,10664063,104424671,THE SHOZAN ROOM,THE SHOZAN ROOM,Restaurant,164 OSSINGTON AVE,43.648323,-79.42038,Pass,3,,2019-03-08,,,,
88532,10664084,104424867,MAMA'S GREEK CUISINE,MAMA'S GREEK CUISINE,Food Take Out,2830 VICTORIA PARK AVE,48.788118,-79.32944078,Pass,3,,2019-03-14,,,,
88533,10664085,104424878,WRAPS & JERK,WRAPS & JERK,Restaurant,1046 FINCH AVE W,43.76797781,-79.47181795,Pass,2,,2019-03-08,,,,
88534,10664098,104425013,Circle K,CIRCLE K,Food Store (Convenience / Variety),2826 VICTORIA PARK AVE,43.788118,-79.32944078,Conditional Pass,2,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2019-03-08,M - Minor,Notice to Comply,,
88538,10664105,104425074,AH-SO SUSHI,AH-SO SUSHI,Food Take Out,4869 DUNDAS ST W,43.65009544,-79.52719437,Pass,2,,2019-03-08,,,,
88539,10664117,104425176,MOS MOS,MOS MOS,Restaurant,655 BAY ST,43.65786195,-79.38416888,Pass,3,,2019-03-08,,,,
88540,10664219,104425821,PICO DE GALLO RESTAURANT AND BAR,PICO DE GALLO RESTAURANT AND BAR,Food Store (Convenience / Variety),214 AUGUSTA AVE,43.654778,-79.402115,Pass,3,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E),2019-03-12,M - Minor,Notice to Comply,,
88541,10664224,104425852,THE ALLEY,THE ALLEY,Restaurant,621 BLOOR ST W,43.664444,-79.414116,Pass,2,,2019-03-12,,,,
88542,10664234,104425958,SUNRISE BAR AND GRILL,SUNRISE BAR AND GRILL,Restaurant,1416 VICTORIA PARK AVE,43.71995117,-79.3010697,Pass,3,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2019-03-11,M - Minor,Notice to Comply,,
88548,10664246,104426016,TORONTO PHO,TORONTO PHO,Restaurant,2473 DUFFERIN ST,43.70096251,-79.4514695,Pass,3,,2019-03-11,,,,
88549,10664254,104426080,BLAZE PIZZA FAST FIRE'D,BLAZE PIZZA FAST FIRE'D,Restaurant,4841 YONGE ST,43.76226477,-79.41083282,Pass,3,,2019-03-11,,,,
88550,10664267,104426172,MY VARIETY,MY VARIETY,Food Store (Convenience / Variety),1280 FINCH AVE W,43.76425665,-79.48854086,Pass,1,,2019-03-11,,,,
88551,10664307,104426398,REXALL,REXALL/PHARMA PLUS,Food Store (Convenience / Variety),48 YONGE ST,43.648098,-79.37752,Pass,2,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E),2019-03-11,M - Minor,Notice to Comply,,
88552,10664310,104426407,ENGINEERING CAFE,ENGINEERING CAFE,Refreshment Stand (Stationary),243 CHURCH ST,43.65658,-79.37716,Pass,2,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E),2019-03-11,M - Minor,Notice to Comply,,
88553,10664331,104426627,QUEENS ESTATE RETIREMENT HOME,QUEENS ESTATE RETIREMENT HOME,Retirement Homes(Licensed),265 QUEENS DR,43.70715546,-79.50430605,Pass,3,,2019-03-12,,,,
88554,10664333,104426640,ANIMAL LIBERATION KITCHEN,ANIMAL LIBERATION KITCHEN,Refreshment Stand (Stationary),717 QUEEN ST E,43.65879458,-79.3492696,Pass,2,,2019-03-08,,,,
88555,10664343,104426704,IQ FOOD INC,IQ FOOD INC,Food Take Out,199 BAY ST,43.648373,-79.37993,Pass,2,,2019-03-12,,,,
88556,10664346,104426731,JIXIANG SPICY POT,JIXIANG SPICY POT,Food Take Out,15 NORTHTOWN WAY,43.77521609,-79.41334613,Pass,3,Fail to maintain ventilation system to ensure elimination of excessive heat - Sec. 11,2019-03-14,M - Minor,Notice to Comply,,
88558,10664367,104426909,TASTE OF PERSIA,TASTE OF PERSIA,Restaurant,1574 BAYVIEW AVE,43.70554288,-79.37545634,Pass,3,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E),2019-03-12,M - Minor,Notice to Comply,,
88559,10664377,104427019,OMNI PALACE,OMNI PALACE,Restaurant,243 CONSUMERS RD,43.7697503,-79.33194402,Conditional Pass,3,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2019-03-12,M - Minor,Notice to Comply,,
88564,10664378,104427022,AMAYA EXPRESS YORK,AMAYA EXPRESS YORK,Restaurant,95 THE POND RD,43.769905,-79.501871,Pass,2,Fail to protect against entry of pests - Sec. 13(1),2019-03-12,M - Minor,Notice to Comply,,
88565,10664398,104427148,SUPER STORE,SUPER STORE,Food Store (Convenience / Variety),2650 LAWRENCE AVE E,43.75218283,-79.26387647,Pass,1,,2019-03-11,,,,
88566,10664410,104427242,PHILTHY PHILLY'S CHEESESTEAK& POUTINERIE,PHILTHY PHILLY'S CHEESESTEAK& POUTINERIE,Restaurant,2561 VICTORIA PARK AVE,43.77420935,-79.32191083,Pass,2,,2019-03-12,,,,
88567,10664411,104427246,LOCAL PUBLIC EATERY,LOCAL PUBLIC EATERY,Restaurant,180 LAIRD DR,43.70990357,-79.36356585,Pass,2,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2019-03-12,M - Minor,Notice to Comply,,
88570,10664412,104427255,McDonald's,MCDONALDS,Restaurant,747 DON MILLS RD,43.71355415,-79.33560125,Pass,3,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2019-03-12,M - Minor,Notice to Comply,,
88574,10664414,104427275,PI CO,PI CO.,Restaurant,60 COLBORNE ST,43.64933451,-79.37472537,Pass,2,,2019-03-12,,,,
88575,10664422,104427339,HAYMISHE BAGEL,HAYMISHE BAGEL,Restaurant,3031 BATHURST ST,43.71827693,-79.42920757,Pass,3,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2019-03-12,M - Minor,Notice to Comply,,
88578,10664424,104427342,GREENTEA RESTAURANT,GREENTEA RESTAURANT,Restaurant,261 SPADINA AVE,43.65236427,-79.3973577,Pass,3,FAIL TO ENSURE FOOD HANDLER IN FOOD PREMISE WEARS CLEAN OUTER GARMENTS - SEC. 33(1)(C),2019-03-12,M - Minor,Notice to Comply,,
88579,10664447,104427524,BOBA BOY,BOBA BOY,Food Take Out,3250 MIDLAND AVE,43.80513593,-79.28761373,Pass,1,,2019-03-12,,,,
88580,10664454,104427543,DEEPIZZ,DEEPIZZ,Food Take Out,384 COLLEGE ST,43.65698,-79.40518,Pass,3,THERMOMETER IN REFRIGERATION EQUIPMENT NOT EASILY READABLE - SEC. 30(B),2019-04-04,S - Significant,Corrected During Inspection,,
88581,10664471,104427650,BLONDIES PIZZA,BLONDIES PIZZA,Restaurant,1555 DUNDAS ST E,43.6668416,-79.33024989,Pass,2,,2019-03-12,,,,
88582,10664477,104427685,FRANCOPHONE CHURCH OF GOD OF PROPHACY,FRANCOPHONE CHURCH OF GOD OF PROPHACY,Food Bank,235 POPLAR RD,43.76544335,-79.19045814,Conditional Pass,2,Fail to Ensure the Presence of the Holder of a Valid Food Handlers Certificate - Sec. 545- 157E(1 7)(a),2019-03-13,NA - Not Applicable,Notice to Comply,,
88585,10664505,104427855,CHONG MON BBQ RESTAURANT,CHONG MON BBQ RESTAURANT,Food Take Out,2950 KENNEDY RD,43.80463824,-79.29912878,Pass,2,,2019-03-13,,,,
88586,10664515,104427935,Gala BBQ,Gala BBQ,Restaurant,1883 MCNICOLL AVE,43.81153989,-79.30226202,Pass,2,,2019-03-13,,,,
88587,10664545,104428113,CANADIAN DINING LOUNGE,CANADIAN DINING LOUNGE,Restaurant,2454 LAKE SHORE BLVD W,43.61358296,-79.48976331,Pass,2,,2019-03-13,,,,
88588,10664548,104428139,Shell,SHELL SELECT,Food Store (Convenience / Variety),435 BROWNS LINE,43.60216952,-79.54491091,Pass,1,,2019-03-13,,,,
88589,10664584,104428406,AROMA ESPRESSO BAR,AROMA ESPRESSO BAR,Restaurant,243 CONSUMERS RD,43.7697503,-79.33194402,Pass,3,,2019-03-12,,,,
88590,10664615,104428691,Arto Bakery,Arto Bakery,Food Take Out,1117 O'CONNOR DR,43.71067278,-79.30852559,Pass,2,,2019-03-11,,,,
88591,10664619,104428728,HEALTHONE,HEALTHONE,Food Store (Convenience / Variety),110 HARBOUR ST,43.64155746,-79.37977842,Pass,1,,2019-03-14,,,,
88592,10664621,104428736,A & W,A & W 4458,Restaurant,1400 NEILSON RD,43.80917866,-79.22282499,Pass,2,,2019-03-14,,,,
